b6819a6e7123d174eb262ff4fcfe94ed750d9d44	yihou	2026-08-01 05:58:49 +0000	docs(packup): mark the three PR #56 gaps the packups named as now closed
993b8844346fd9524654e8546aa760250dc0dc0b	yihou	2026-08-01 05:57:33 +0000	docs: record group E, the rest of PR #56 that is not gfx942
eef9bfcbd7658879f28eab0dbe3036160a2964ed	yihou	2026-08-01 05:56:08 +0000	fix(engine): keep kv-event port blocks out of the NodePort range
fd3540d2df3f8840a486c1f892fe87bf035b3b79	yihou	2026-08-01 05:55:54 +0000	feat(engine): make the sglang readiness timeout configurable
d3c0d6f4888bbc0196cb2cebd3897d1106d82cea	yihou	2026-08-01 05:55:43 +0000	fix(router): decode SGLang's bigram BlockStored tokens in the Rust router
b304d311307c8690073669eca701edfaef0d80a1	yihou	2026-08-01 04:40:24 +0000	docs: pack up the branch + built-image validation
