request_index,success,input_tokens,output_tokens,start_time_monotonic_s,e2e_ms,ttft_ms,tpot_ms,decode_tokens_s,e2e_tokens_s,pass_70,pass_80,itl_p50_ms,itl_p90_ms,itl_p99_ms,raw_chunk_gap_p90_ms,raw_chunk_gap_p99_ms,itl_samples
0,True,10000,500,3904039.687452043,8339.514550287277,90.95996711403131,16.530169505357204,60.49544741062174,59.95552822469459,False,False,14.909367426298559,19.849700077126425,21.62473415955901,59.99598614871502,60.67287486977875,499
1,True,10000,500,3904039.688154005,8399.31197790429,90.4479930177331,16.65103002983278,60.05634475515043,59.52868536319743,False,False,14.906210009939969,19.844076751420896,20.28135194753607,59.92468064650893,60.78466638922691,499
2,True,10000,500,3904039.68863252,8399.494306184351,90.09917685762048,16.65209444754856,60.05250589647088,59.5273931707843,False,False,14.925684547051787,19.84292035922408,20.41139065598448,59.955452010035515,61.10420549288392,499
3,True,10000,500,3904039.689084615,8398.848683107644,89.61214171722531,16.651776636052944,60.05365204304321,59.531969066859745,False,False,14.913334744051099,19.85219664250811,20.37699768940608,59.974785428494215,61.03916331194341,499
4,True,10000,500,3904039.689456981,8398.907581809908,89.35674466192722,16.652406487270504,60.051380607627124,59.531551589266726,False,False,14.933536993339658,19.845319911837578,20.360914369424183,60.06864886730909,61.00145080126822,499
5,True,10000,500,3904039.689814697,8398.472017142922,88.98284891620278,16.65228290225795,60.051826279290864,59.53463903664885,False,False,14.931374811567366,19.84501040230195,20.349948046108086,60.03280086442828,60.980832604691386,499
6,True,10000,500,3904039.690215873,8397.76136400178,88.48988404497504,16.65184665322005,60.05339953131414,59.53967710291487,False,False,14.921987080015242,19.849339965730906,20.384447338680427,59.98181998729706,61.05355546809733,499
7,True,10000,500,3904039.690571879,8396.965003106743,88.05771917104721,16.651116801474338,60.05603179190102,59.54532379437189,False,False,14.908447279594839,19.843950246771175,20.297255056599777,59.94783407077193,60.82533429376781,499
8,True,10000,500,3904039.690967845,8397.27842900902,87.82012108713388,16.65222105795969,60.05204930437819,59.543101282995806,False,False,14.926981995813549,19.84424004331231,20.345774634430807,60.02778522670269,60.973385563120246,499
9,True,10000,500,3904039.691328841,8396.839104127139,87.41163602098823,16.652159254721745,60.05227218304728,59.54621659408056,False,False,14.926547184586525,19.849723670631647,20.417726909120876,59.97051168233156,61.11599888652563,499
10,True,10000,500,3904039.691680297,8396.207511425018,87.00580010190606,16.651706836318862,60.053903772729804,59.55069587306319,False,False,14.912862214259803,19.854643382132053,20.37008758634329,59.977243188768625,60.958177372813225,499
11,True,10000,500,3904039.692035273,8396.00501395762,86.67862368747592,16.651956693928142,60.05300268193907,59.5521321353184,False,False,14.923306996934116,19.846963230520487,20.39754732201497,59.98163791373372,61.07796284370124,499
12,True,10000,500,3904039.692388399,8395.695216953754,86.33439801633358,16.65202568925335,60.05275386077298,59.554329579560076,False,False,14.925199560821056,19.8433770177265,20.404580670098465,59.94432372972369,61.091307112947106,499
13,True,10000,500,3904039.692745275,8395.461359992623,86.00434195250273,16.652218473026295,60.05205862629214,59.55598847523483,False,False,14.939244487322867,19.845616538077593,20.31589827189843,60.049170814454556,60.917572574689984,499
14,True,10000,500,3904039.693132211,8395.193142816424,85.67372523248196,16.65234352221231,60.05160767108336,59.55789122348408,False,False,14.926927164196968,19.849846605211496,20.463396639873583,59.98984528705478,61.201009349897504,499
15,True,10000,500,3904039.693477547,8394.927316345274,85.34345915541053,16.652472659699125,60.05114197966009,59.55977713189715,False,False,14.933209517039359,19.845526665449142,20.367287565022707,60.09141616523266,61.01330494508147,499
16,True,10000,500,3904039.693821683,8394.009246025234,84.81769496574998,16.65168647506911,60.05397720508365,59.566291309097856,False,False,14.935989514924586,19.85647001614173,20.29779537891348,60.133882984519005,60.740851471200585,499
17,True,10000,500,3904039.69417097,8395.035733934492,84.74788488820195,16.653883465022627,60.04605484962431,59.5590079478632,False,False,14.941724482923746,19.8637832266589,20.50169634943207,60.12161988765001,61.2626135814935,499
18,True,10000,500,3904039.694510506,8394.369051791728,84.36896884813905,16.65330677944607,60.04813417802554,59.56373813387178,False,False,14.935859479010105,19.856206607073545,20.468883371601503,60.1324001327157,61.21183771640062,499
19,True,10000,500,3904039.694889872,8394.115923903883,84.0055332519114,16.653527836977897,60.047337104128516,59.56553430196889,False,False,14.935486949980259,19.861510023474693,20.481436358143885,60.12045815587044,61.235589012503624,499
20,True,10000,500,3904039.695239228,8393.848116975278,83.664046600461,16.653675491733097,60.04680471265344,59.56743474888785,False,False,14.934959472157061,19.86016643544038,20.489676389843225,60.1196420378983,61.24035484157503,499
21,True,10000,500,3904039.695581424,8393.23073392734,83.28986074775457,16.653188122604377,60.04856203135301,59.57181636612071,False,False,14.936157152988017,19.862836692482233,20.46102999399106,60.13590591028333,61.196888564154506,499
22,True,10000,500,3904039.695922091,8393.204473890364,82.98901375383139,16.6537383970672,60.046577900857656,59.57200275001083,False,False,14.941869536414742,19.86011660968264,20.496089632312458,60.12020604684949,61.25216615386307,499
23,True,10000,500,3904039.696262757,8392.677720170468,82.62405823916197,16.65341415216695,60.04774701828211,59.575741696637465,False,False,14.935406972654164,19.861876654128235,20.47564337650935,60.12187376618385,61.224532537162304,499
24,True,10000,500,3904039.696636033,8392.125316429883,82.22515322268009,16.653106539493393,60.04885620760709,59.57966321369309,False,False,14.936392079107463,19.862146582454443,20.451119945695,60.13945806771517,61.178417298942804,499
25,True,10000,500,3904039.696978789,9574.079869315028,202.19692401587963,18.781328547693686,53.244369665360985,52.224339761620584,False,False,14.941786765120924,19.85628328596552,20.289298767844837,60.12130631133914,70.5168163962663,499
