request_index,success,input_tokens,output_tokens,start_time_monotonic_s,e2e_ms,ttft_ms,tpot_ms,decode_tokens_s,e2e_tokens_s,pass_70,pass_80,itl_p50_ms,itl_p90_ms,itl_p99_ms,raw_chunk_gap_p90_ms,raw_chunk_gap_p99_ms,itl_samples
0,True,10000,500,3897889.965725878,6851.246293168515,58.24241507798433,13.613234224630322,73.4579295044162,72.97942280933,True,False,12.388172675855458,16.454804378251236,16.637968985984724,49.74889396689832,50.464979321695864,499
1,True,10000,500,3897889.966404081,6901.865294203162,78.0178401619196,13.675044998078643,73.12590197257127,72.44418409903584,True,False,12.39010994322598,16.45392294352253,16.718902590994976,49.77164976298809,51.96605742909014,499
2,True,10000,500,3897889.966842567,6901.7246048897505,77.66961306333542,13.675460905463758,73.123678018082,72.44566084913889,True,False,12.388875242322683,16.46401087443034,16.72790031569694,49.79528565891087,52.051380914635956,499
3,True,10000,500,3897889.967276693,6900.948171969503,77.13726814836264,13.67497175114457,73.12629365514425,72.45381178646093,True,False,12.388372677378356,16.452812310308218,16.718684028213165,49.76226049475372,51.95314039941877,499
4,True,10000,500,3897889.967650459,6899.9856119044125,76.6944126226008,13.673930259081786,73.13186341109441,72.46391921997049,True,False,12.39320752210915,16.448573675006628,16.715449942275825,49.720138078555465,51.727571482770145,499
5,True,10000,500,3897889.968015415,6900.590877048671,76.5047948807478,13.675523210757362,73.12334486869108,72.45756325925615,True,False,12.39138504024595,16.454280850787956,16.722202754268984,49.77115108631551,52.078153914771974,499
6,True,10000,500,3897889.968372622,6899.937592912465,76.05683896690607,13.675111731353827,73.12554512496116,72.46442352081476,True,False,12.391625088639557,16.453304638465244,16.71477709275975,49.770340137183666,51.97653010953218,499
7,True,10000,500,3897889.968720498,6899.633766151965,75.75043197721243,13.675116902153812,73.12551747491835,72.46761450627805,True,False,12.391115189529955,16.458179739614327,16.728852391242924,49.77091602049768,51.97562277317047,499
8,True,10000,500,3897889.969106455,6899.541825987399,75.4211749881506,13.67559248697244,73.12297444901301,72.46858017683581,True,False,12.392487726174295,16.464335564523935,16.783655037482525,49.80303216725588,52.01747236773371,499
9,True,10000,500,3897889.969452371,6898.669695015997,74.94344003498554,13.674802114190403,73.12720079234606,72.47774166680705,True,False,12.400072417221963,16.450045630335808,16.717493894199475,49.74123202264309,52.02969520352781,499
10,True,10000,500,3897889.969791598,6898.386387620121,74.61394276469946,13.67489467906898,73.12670579690946,72.48071822959967,True,False,12.391942669637501,16.452027515818674,16.718134935945216,49.77281326428056,51.94368398748338,499
11,True,10000,500,3897889.970133944,6898.391838185489,74.37020586803555,13.675394052740389,73.12403548617392,72.48066096105045,True,False,12.389970012009144,16.46153690914313,16.728156475971083,49.79440709576011,52.03721122816205,499
12,True,10000,500,3897889.970476581,6898.215339984745,74.05912922695279,13.67566374901361,73.12259341504557,72.4825154561072,True,False,12.395477504469454,16.46743544066946,16.785098354642535,49.81192755512893,52.0286452025175,499
13,True,10000,500,3897889.970814448,6896.959412377328,73.57170293107629,13.674123666224954,73.13082903221046,72.4957144307239,True,False,12.392217759042978,16.449351639797293,16.705644602576832,49.73766505718231,51.99467855039984,499
14,True,10000,500,3897889.971194624,6897.205649875104,73.28510610386729,13.675191470483442,73.12511873478348,72.49312625745095,True,False,12.393885292112827,16.456712285677593,16.72866328619415,49.783464102074504,51.99169557541609,499
15,True,10000,500,3897889.971533311,6896.909841801971,72.95437902212143,13.675261448456613,73.12474454467265,72.49623548353705,True,False,12.393899960443377,16.45833362514774,16.728531215339842,49.788242345675826,52.00735975522548,499
16,True,10000,500,3897889.971868327,6896.618606057018,72.62766314670444,13.675332550922473,73.1243643455343,72.49929691064408,True,False,12.409207527525723,16.51997234051426,16.827061126629456,49.89878926426172,52.07664011511951,499
17,True,10000,500,3897889.972212024,6897.152000106871,72.42083502933383,13.676815962079232,73.11643315027645,72.49369014808613,True,False,12.405407498590648,16.49398235604167,16.792976198097012,49.884666968137026,52.360595827922225,499
18,True,10000,500,3897889.972547181,6896.629445254803,72.05436797812581,13.676503160875104,73.11810542776301,72.4991829659665,True,False,12.41045247297734,16.48432593792677,16.79136864220097,49.87077112309635,52.31161953415722,499
