request_index,success,input_tokens,output_tokens,start_time_monotonic_s,e2e_ms,ttft_ms,tpot_ms,decode_tokens_s,e2e_tokens_s,pass_70,pass_80,itl_p50_ms,itl_p90_ms,itl_p99_ms,raw_chunk_gap_p90_ms,raw_chunk_gap_p99_ms,itl_samples
45,True,10000,500,3896368.638742517,2072.9795126244426,13.243936002254486,4.127726606457291,242.2641069385822,241.19871757294302,True,True,3.746704664081335,4.972449659059445,5.021122749894857,15.015855059027672,15.695141851902008,499
46,True,10000,500,3896370.712522792,2075.831694062799,12.37552473321557,4.135182704067302,241.82728347562866,240.86731184906637,True,True,3.756862017326057,4.980416347583135,5.129251318673293,15.14456388540566,15.59748555999249,499
47,True,10000,500,3896372.78894196,2096.1055089719594,13.11096828430891,4.174337756889079,239.5589571901937,238.53761075473074,True,True,3.756941994652152,5.000922673692306,5.169997612635295,15.144682675600052,15.501420255750418,499
48,True,10000,500,3896374.885753282,2070.0009632855654,13.055418152362108,4.122135360988383,242.59271286041064,241.54578131518622,True,True,3.7429844960570335,4.97730706507961,5.084476238892699,15.038765920326114,15.279537397436798,499
49,True,10000,500,3896376.956348719,2086.051670834422,13.429704122245312,4.153551035495345,240.75784586591504,239.68725558940716,True,True,3.748212242498994,4.991312976926565,5.076342107107242,15.067822951823473,15.303165027871728,499
50,True,10000,500,3896379.042994064,2079.2096401564777,13.305735308676958,4.140087985666935,241.5407603563063,240.4759916188013,True,True,3.748694551177323,4.98551968485117,6.7257697228342295,15.088766580447555,15.278906468302011,499
51,True,10000,500,3896381.122728889,2098.10433909297,13.075137045234442,4.1784152345646,239.3251852347801,238.31035982517184,True,True,3.757179481908679,4.998106354226668,5.088681976000468,15.164727065712214,17.363902237266302,499
52,True,10000,500,3896383.221461331,2097.010939847678,13.13757710158825,4.1760989233388575,239.4579291240745,238.43461686295203,True,True,3.757559461519122,5.016165630271037,5.1055482278267545,15.134259033948183,15.32500890083611,499
53,True,10000,500,3896385.319030096,2068.6301360838115,13.457764405757189,4.11858190717045,242.80201839837162,241.70584740033115,True,True,3.7648044526576996,4.986956405142943,5.084381594012181,15.174070745706558,15.39007743820548,499
54,True,10000,500,3896387.388282186,2034.6875400282443,12.916290201246738,4.051645791236468,246.8132831756804,245.7379770424403,True,True,3.744219779036939,4.984899579236905,6.277213920839131,15.104950871318579,15.383176114410162,499
55,True,10000,500,3896389.42359695,2089.1543701291084,15.350965317338705,4.155918646917375,240.6206870150703,239.33128501609974,True,True,3.7556395400315523,5.025902297347784,7.174017489887774,15.153320925310254,15.428266390226781,499
56,True,10000,500,3896391.513314664,2144.5976989343762,13.352245092391968,4.271032973631232,234.13539679367076,233.14395993637584,True,True,3.7686170544475317,5.025239040454228,5.105484897891681,15.123817883431911,15.304876854643226,499
57,True,10000,500,3896393.658450478,2085.6455038301647,13.41069396585226,4.152775170068762,240.80282679580796,239.73393325077515,True,True,3.7299550604075193,4.998526908457279,5.115066383344388,15.081911720335484,15.36814500577748,499
58,True,10000,500,3896395.744614747,2102.6901532895863,13.575972989201546,4.186601563728226,238.8572174299496,237.79062227393192,True,True,3.748849732801318,4.970247795184454,5.107953397867531,15.035012271255255,15.481723328121005,499
59,True,10000,500,3896397.847846644,2063.138543162495,13.641812838613987,4.1072078764005635,243.47440648082576,242.34921191165952,True,True,3.742172149941325,4.975948327531417,5.104331509210124,15.101014077663422,15.213197935372591,499
60,True,10000,500,3896399.911523631,2080.868123099208,13.371265027672052,4.143280276696465,241.35465940463087,240.28432866534035,True,True,3.726004739291966,4.974002949893475,5.037769054373105,15.031708031892776,15.266899932175875,499
61,True,10000,500,3896401.992889579,2106.410655193031,13.055988121777773,4.195099533208924,238.37336684955315,237.3706184818839,True,True,3.754732315428555,5.01105934381485,6.556708714924753,15.12537682428956,15.487181320786474,499
62,True,10000,500,3896404.099809549,2111.6676623933017,13.51307425647974,4.204718613500645,237.82804318680638,236.77968314072433,True,True,3.7653744220733643,5.00977939615647,5.063265406837066,15.133675141260028,16.56877351924774,499
63,True,10000,500,3896406.211996826,2102.1870779804885,13.496714178472757,4.185752232068167,238.9056839864368,237.84752805175447,True,True,3.734702244400978,4.983709659427404,5.383419028172891,15.047256974503398,15.857229828834523,499
64,True,10000,500,3896408.314698779,2093.4608448296785,13.325265143066645,4.168608376125475,239.88820963063287,238.83895475517213,True,True,3.762964508496225,4.9922592006623745,5.222540659209092,15.149229019880295,15.529698356986048,499
65,True,10000,500,3896410.408731939,2097.9919601231813,13.369545340538025,4.177600029624536,239.37188646800053,238.32312492305405,True,True,3.7560794735327363,5.007503367960453,5.1676546270027295,15.130971278995275,15.397977028042078,499
66,True,10000,500,3896412.507249623,2095.4187167808414,13.285946100950241,4.1726107628855535,239.65810779543062,238.61579358618218,True,True,3.745097084902227,5.007643097390731,6.772181484848261,15.099941939115524,15.38492327556014,499
67,True,10000,500,3896414.603245184,2130.1758349873126,13.13515705987811,4.242566488832534,235.7063825946495,234.7224073185386,True,True,3.7462743930518627,5.006029270589352,6.525969016365707,15.092032263055444,15.79031653236598,499
68,True,10000,500,3896416.733925754,2083.0031409859657,13.54640256613493,4.147207892624912,241.12608431767458,240.03804418812865,True,True,3.7736144149675965,5.003599605212609,5.40556525811553,15.193433780223131,16.462551075965166,499
69,True,10000,500,3896418.817639448,2119.786169845611,13.00315884873271,4.222010042077913,236.8540079331119,235.87284751292447,True,True,3.758127219043672,4.97878963748614,5.078218722095092,15.103207435458899,15.496049355715513,499
70,True,10000,500,3896420.938072631,2097.7751426398754,13.165196869522333,4.177575041623954,239.373318261512,238.3477570292837,True,True,3.7442344473674893,4.98901829123497,5.083881320121362,15.065177995711565,16.643144590780107,499
71,True,10000,500,3896423.036602876,2095.626413822174,12.884779833257198,4.173830929837509,239.58804676329592,238.59214443096243,True,True,3.770092036575079,4.987416323274374,5.152338029195865,15.146700758486986,16.378959650173787,499
72,True,10000,500,3896425.132895183,2080.5481071583927,13.70815234258771,4.141963837306222,241.43136909914753,240.32128758748036,True,True,3.7292924243956804,4.986509680747986,5.142944709708293,15.06522623822093,16.19947964325548,499
73,True,10000,500,3896427.213904715,2090.9573109820485,13.483693823218346,4.163273781881423,240.19558943060682,239.12492013773715,True,True,3.7490822141990066,4.98678960526983,5.176659137941849,15.121052879840136,15.448165526613593,499
74,True,10000,500,3896429.305408541,2103.031218983233,13.264595996588469,4.187909064101492,238.78264420112188,237.75205783285446,True,True,3.764656954444945,4.9796863459050655,5.118711696316798,15.096392063423991,15.457229120656846,499
75,True,10000,500,3896431.408925875,2046.615048777312,12.68394198268652,4.076014242073398,245.33770998094388,244.30583577439725,True,True,3.7376772379502654,4.978669652094443,6.315043778158724,15.124807367101312,15.285852435044944,499
76,True,10000,500,3896433.45599916,2093.3044268749654,13.493832666426897,4.167957102622322,239.92569390189684,238.8568015147399,True,True,3.7587869446724653,5.007712946583827,6.2172223115339875,15.106576960533857,15.290428465232253,499
77,True,10000,500,3896435.549712993,2098.504174966365,13.708041980862617,4.177948162295596,239.35194051104372,238.26495365824755,True,True,3.767374437302351,4.998016015936931,5.071652277062337,15.144219063222408,15.6583842728287,499
78,True,10000,500,3896437.648898741,2050.251162610948,13.219446875154972,4.082227887246079,244.9642762777294,243.87256016148842,True,True,3.7477645091712475,4.990596013764541,5.0461723779638605,15.098897274583578,15.40448737796396,499
79,True,10000,500,3896439.699763377,2088.748073671013,13.320805970579386,4.159172881163194,240.4324197556151,239.3778389565386,True,True,3.7399695720523596,4.972709311793248,5.1181463780812635,15.061105135828257,15.278055323287845,499
80,True,10000,500,3896441.789038476,2078.6644350737333,12.929408811032772,4.139749551628658,241.56050686848445,240.53906516289834,True,True,3.7470695096999407,5.000832956284285,5.073042120784521,15.118392882868648,15.403139377012847,499
81,True,10000,500,3896443.868266295,2061.0596840269864,13.40256491675973,4.103521280782017,243.6931434188707,242.59365406783303,True,True,3.742602071724832,4.982952959835529,5.153984762728214,15.171738713979721,15.43771533295512,499
82,True,10000,500,3896445.929805494,2057.0236342027783,13.347344938665628,4.095543665859945,244.16782766495766,243.06964280154241,True,True,3.734919708222151,4.985662953307231,5.091461663444837,15.078593231737614,15.353322215378284,499
83,True,10000,500,3896447.987246484,2103.239357005805,12.898578774183989,4.189059675814871,238.71705761877845,237.7285297246461,True,True,3.754301927983761,4.9902463021377725,5.073195323348045,15.13950815424323,15.236636260524392,499
84,True,10000,500,3896450.090872087,2100.8800310082734,13.27553577721119,4.1835761427476195,239.02995090301778,237.99550313210196,True,True,3.76330956351012,5.027812750389178,6.155695184133947,15.181548148393631,15.898260623216633,499
85,True,10000,500,3896452.192215403,2128.251704853028,13.500574044883251,4.237978218052395,235.96157142581066,234.93461739504576,True,True,3.7673867773264647,4.994192781547706,5.079272047926982,15.16190730035305,15.319415088742971,499
86,True,10000,500,3896454.320873863,2046.2749628350139,13.490783981978893,4.0737157892846385,245.4761332713405,244.34643881254084,True,True,3.73304751701653,4.983593088885148,6.194722489453852,15.155117027461529,15.313052665442228,499
87,True,10000,500,3896456.367554332,2099.1930277086794,13.324225787073374,4.1800977994420965,239.2288525243277,238.1867667242408,True,True,3.76427941955626,5.023920318732659,5.100366314096975,15.155967324972153,15.358336260542274,499
88,True,10000,500,3896458.467160226,2107.5479239225388,12.893530074506998,4.197704196088241,238.22545688947798,237.2425292561827,True,True,3.7559070624411106,5.005881376564503,5.179520171756499,15.128123154863715,15.367109444923699,499
89,True,10000,500,3896460.575183335,2058.214191813022,12.959808576852083,4.09870617883,243.97943067132857,242.9290411021626,True,True,3.7418922875076532,4.9749330307046575,5.112781655043364,15.067075751721859,15.304390043020247,499
90,True,10000,500,3896462.633772373,2111.7155007086694,13.187286909669638,4.205467362322645,237.78569986278723,236.77431918845377,True,True,3.7660995731130242,5.019800427059333,5.178273349689923,15.149055700749159,15.512755657546222,499
91,True,10000,500,3896464.746083348,2100.126169156283,12.53089401870966,4.18355766560636,239.03100660501144,238.08093406162968,True,True,3.742336994037032,5.0049627510209875,5.068275301406781,15.09338985197246,15.478922794573004,499
92,True,10000,500,3896466.84688533,2095.179329160601,12.825930956751108,4.173052902212124,239.63271576785013,238.64305696463546,True,True,3.7544670049101114,5.0214592677851515,5.146127970268329,15.127974841743708,15.40689755231142,499
93,True,10000,500,3896468.942730992,2074.174210894853,12.744211126118898,4.131122244025518,242.06497434110375,241.0597901438023,True,True,3.7416822742670774,4.97231250628829,5.18411247525362,15.08692903444171,15.476385466754436,499
94,True,10000,500,3896471.017658215,2112.141606863588,12.957708910107613,4.206781358624209,237.7114270390894,236.72655203382504,True,True,3.7623420357704163,5.022972666968902,5.124764982610941,15.140172652900219,15.372699885629117,499
95,True,10000,500,3896473.130553345,2072.627125773579,12.855949811637402,4.127797947819523,242.2599198510291,241.2397260377368,True,True,3.7455923156812787,4.988256376236677,5.189317433784406,15.075097093358636,15.425055921077726,499
96,True,10000,500,3896475.203872654,2113.1569668650627,13.168476987630129,4.2083937672894445,237.6203500187396,236.61280626103527,True,True,3.762579523026943,5.0150952612360316,5.346558497597727,15.184449218213558,15.825403477065263,499
97,True,10000,500,3896477.317778603,2073.1192007660866,13.63836182281375,4.127216110106759,242.2940726440741,241.18246544397127,True,True,3.739422303624451,4.993086898078521,5.103987524441105,15.081231063231826,15.373131982050836,499
98,True,10000,500,3896479.391697926,2137.827778235078,12.32120580971241,4.25953220926927,234.76756387095188,233.88226361843982,True,True,3.7656895583495498,5.016442698736985,5.305686344703038,15.127270203083754,15.756246359087529,499
99,True,10000,500,3896481.530211817,2056.834545917809,12.774051167070866,4.096313616734946,244.12193341706862,243.09198860566977,True,True,3.755149431526661,5.012882718195518,6.568458746187389,15.16470150090754,15.473231766372919,499
100,True,10000,500,3896483.587777536,2080.4050182923675,12.597902212291956,4.143902036232617,241.3184460579428,240.3378167249417,True,True,3.752211923711002,5.021015647798777,6.247259443625808,15.252109849825501,15.57586166076362,499
101,True,10000,500,3896485.668836427,2098.7650621682405,13.163117226213217,4.179563015915886,239.259462338999,238.23533610924918,True,True,3.769664326682687,5.01188263297081,5.12237489844362,15.198885928839445,15.469381203874946,499
