request_index,success,input_tokens,output_tokens,start_time_monotonic_s,e2e_ms,ttft_ms,tpot_ms,decode_tokens_s,e2e_tokens_s,pass_70,pass_80,itl_p50_ms,itl_p90_ms,itl_p99_ms,raw_chunk_gap_p90_ms,raw_chunk_gap_p99_ms,itl_samples
0,True,10000,500,3896916.486436563,4361.944546923041,23.682628758251667,8.693911659648878,115.02302290938934,114.6277754385266,True,True,7.915845955722034,10.59092798580726,10.797961925466856,32.15626650489867,32.7216273965314,499
1,True,10000,500,3896916.487121645,4394.117476884276,43.86971611529589,8.717931384306572,114.70611041974155,113.78849168924214,True,True,7.930948515422642,10.590911377221346,10.79775532707572,32.288075936958194,32.876411164179444,499
2,True,10000,500,3896916.487582711,4393.584962002933,43.35928987711668,8.71788711848861,114.7066928498343,113.802283175164,True,True,7.929880754090846,10.59769761438171,10.797345545142889,32.26769380271435,32.84612996969372,499
3,True,10000,500,3896916.488006726,4392.736740875989,42.64924814924598,8.717610205865217,114.71033647813239,113.82425797278513,True,True,7.913318462669849,10.55769824112455,10.785388915489117,32.17111863195896,32.728395382873714,499
4,True,10000,500,3896916.488351832,4392.676271963865,42.52302972599864,8.717741968412557,114.70860271195814,113.8258248601738,True,True,7.928168517537415,10.59230137616396,10.792712215334177,32.240543561056256,32.76497537270188,499
5,True,10000,500,3896916.488693959,4391.750800888985,41.93524504080415,8.717065242180725,114.71750780998315,113.84981130960098,True,True,7.913176319561899,10.56104168916742,10.785442311316729,32.186898961663246,32.63236035127193,499
6,True,10000,500,3896916.489104674,4391.845620702952,41.736507788300514,8.717653532895094,114.70976636392024,113.84735329562216,True,True,7.932248525321484,10.58854799096783,10.782142324994007,32.23201283253729,32.73653075564653,499
7,True,10000,500,3896916.489447561,4391.3486348465085,41.32088180631399,8.7174904870545,114.71191181510356,113.86023783954849,True,True,7.910748710855842,10.558394559969505,10.785772620389858,32.205551862716675,32.71429734304547,499
8,True,10000,500,3896916.489787307,4391.126288101077,41.037434712052345,8.717612932643336,114.71030059793928,113.86600320625776,True,True,7.925795973278582,10.587371264894804,10.782075580209494,32.175161922350526,32.73894234094769,499
9,True,10000,500,3896916.490134194,4391.068847849965,40.8254568465054,8.717922627261443,114.70622564060649,113.86749270506635,True,True,7.930638501420617,10.590504544476667,10.797502317776283,32.2786211501807,32.85939693450928,499
10,True,10000,500,3896916.49047217,4390.591544099152,40.42008193209767,8.717778481296703,114.7081222751209,113.87987130617691,True,True,7.929858518764377,10.592574253678322,10.79886561880509,32.23378220573068,32.809927854686975,499
11,True,10000,500,3896916.490843346,4389.993320219219,39.946217089891434,8.717529264788231,114.71140154805002,113.89538970301486,True,True,7.916953763924539,10.576191047827402,10.784135665744543,32.159102614969015,32.75610888842493,499
12,True,10000,500,3896916.491191422,4389.7951217368245,39.666739758104086,8.717692148253947,114.7092582525168,113.90053205995062,True,True,7.929853512905538,10.588611010462046,10.7819689437747,32.23916795104742,32.74981646798551,499
13,True,10000,500,3896916.491530759,4389.345517382026,39.27683411166072,8.717572511563857,114.71083247928254,113.91219898729211,True,True,7.925713551230729,10.584444273263216,10.78448568781217,32.17397085390985,32.76706590782851,499
