rid,session,conversation,trace,turn,source_kind,agent_depth,start_ns,p_rank,d_rank,input_tokens,output_tokens,device_tokens,host_tokens,miss_tokens,ttft_ms,p_queue_ms
e486073b-fc07-493a-9678-5343a4c651d3,dd292fdf-d8ae-4905-82d0-e43d97be5e7d,212e46e294bd09113e425ebc8a430cc528a6::sa:subagent_010_fb08b4e8,212e46e294bd09113e425ebc8a430cc528a6,27,weka_subagent,1,1790184221743765216,7,6,138419,394,137280,0,1139,26206.60021,22547.639553027693
addf9f3b-3283-4ef0-bc1e-6816176c7c41,a886a366-1171-4d96-8f0e-16dc69b3ff50,4ba38d0b213f0aeab695e16da9c91635a817,4ba38d0b213f0aeab695e16da9c91635a817,95,weka_main,0,1790184221801281596,3,7,297913,150,296000,0,1913,3947.84723,2.5757490075193346
27cab912-9b1d-4c3a-bb3b-ad7605ab8717,8b41398e-facb-45e7-ab04-53faf891a621,6ec3296ff5a1f4f0ed4507093863aa53a4cc::sa:subagent_003_f1e7a7ac,6ec3296ff5a1f4f0ed4507093863aa53a4cc,8,weka_subagent,1,1790184222173057765,1,2,55769,578,54464,0,1305,3567.359046,0.905998982489109
8cafd740-61b9-4fb3-a36f-3b400974ce17,85241397-ad84-4db7-ae8e-b93b03cc5031,68309c98b493f2ec4584da82f72709bc4f4e,68309c98b493f2ec4584da82f72709bc4f4e,11,weka_main,0,1790184224441929721,6,0,48114,125,47744,0,370,2469.309421,0.84284896729514
6be919ba-8082-44d6-86c8-a56d780a3110,e10365ff-8ede-4816-bf35-5c8180676558,65e68541af1a7d2427b660ff82d4e100583d::sa:subagent_003_12d4d8af,65e68541af1a7d2427b660ff82d4e100583d,7,weka_subagent,1,1790184224578575992,0,1,43229,6746,30720,0,12509,4451.9697209999995,0.5885030259378254
644f37a3-1483-4bd2-879c-3b62c61f0c69,d4b4d468-686d-4e9d-81ae-ee2a47ae9ed5,57f2a77e2d331c0bd73b6fcf3157d48b4190::sa:subagent_001_62b22faa,57f2a77e2d331c0bd73b6fcf3157d48b4190,140,weka_subagent,1,1790184224862417436,6,3,157969,164,156736,0,1233,2817.627862,2.000526001211256
4698a345-84de-498f-92ca-e0b0aee6f846,32a8bc32-d448-4d58-83b6-4f6861f6200e,4b88101f5ed7507b73138a73dfbf55f972de,4b88101f5ed7507b73138a73dfbf55f972de,36,weka_main,0,1790184225033334845,5,5,253571,210,250240,0,3331,2646.008641,1.8083180184476078
0a8e78e0-3552-4e2b-974d-b500914c1c02,e5db376b-64fe-4151-8fab-ab2a3b875eef,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_006_e076f9e0,3e573575f7a9f0d647460e769c0a64e71d59,16,weka_subagent,1,1790184225972080491,1,4,48566,94,47360,0,1206,2330.1652209999997,0.7922799559310079
100e414b-b13f-4427-b88c-78ac5ecaaa62,b87a0e71-4c46-405a-b1ce-64ddd362d85d,6f1e16774e85dcceb24661f4767c28659a78,6f1e16774e85dcceb24661f4767c28659a78,7,weka_main,0,1790184226075591889,4,6,81020,699,78784,0,2236,13128.70968,8365.840569022112
c6831b78-ad4d-46c6-9bf9-477a35730202,e10365ff-8ede-4816-bf35-5c8180676558,65e68541af1a7d2427b660ff82d4e100583d::sa:subagent_001_ad6a50a1:fa:014,65e68541af1a7d2427b660ff82d4e100583d,0,weka_subagent,1,1790184226443821301,6,7,149227,1101,44864,0,104363,25491.195044,0.8970490307547152
5b81f240-8dbe-4056-ae75-a278948e4d2d,05d53727-db32-44c6-bec5-5288d2cd2a73,5b6e131844fbcb4a57f8cf516831dc679004::aux:001,5b6e131844fbcb4a57f8cf516831dc679004,0,weka_flat,1,1790184228372213852,5,2,1045,721,0,0,1045,2353.104436,0.33958599669858813
655bc61f-e5c6-4191-8fab-878f798970a3,85241397-ad84-4db7-ae8e-b93b03cc5031,68309c98b493f2ec4584da82f72709bc4f4e,68309c98b493f2ec4584da82f72709bc4f4e,12,weka_main,0,1790184229369731303,5,0,48180,33,44928,0,3252,2411.6327029999998,0.6098330486565828
a815d6ad-1695-4913-9b3e-b3adf95ce277,935cccf3-49b2-4c18-b097-66a4d696c4e7,509ad65c576a007df9c0cf1e9863874da21d::sa:subagent_006_3300066f,509ad65c576a007df9c0cf1e9863874da21d,25,weka_subagent,1,1790184230367605880,0,1,80481,220,79808,0,673,2809.0770039999998,1.0822769836522639
b9ea0538-5b3b-4336-9a8e-53f05ab66871,3021b025-5975-4c58-9d09-8f67aad0995f,557f96e1c557baa7724b7bdfd13c48cce434,557f96e1c557baa7724b7bdfd13c48cce434,17,weka_main,0,1790184230415649643,4,3,76644,1102,76608,0,36,8786.634551,3405.6848459877074
b72f8240-020a-40bc-b206-8ccff86e2c56,3c0baa4a-57bf-4ead-8c09-7527e495ae53,68264e5ae56c9fc98128957cc5905b525b02,68264e5ae56c9fc98128957cc5905b525b02,25,weka_main,0,1790184230926118868,6,5,99343,447,96704,0,2639,21009.254402,17141.30890002707
31887b43-3feb-4be9-8547-2835643e1a30,a886a366-1171-4d96-8f0e-16dc69b3ff50,4ba38d0b213f0aeab695e16da9c91635a817,4ba38d0b213f0aeab695e16da9c91635a817,96,weka_main,0,1790184231047947337,3,4,300412,1061,297856,0,2556,3351.987519,2.751987020019442
912aad7e-de24-4182-9615-7e6c7bd002ec,d4b4d468-686d-4e9d-81ae-ee2a47ae9ed5,57f2a77e2d331c0bd73b6fcf3157d48b4190::sa:subagent_001_62b22faa,57f2a77e2d331c0bd73b6fcf3157d48b4190,141,weka_subagent,1,1790184231876184899,6,6,159188,183,157952,0,1236,20063.097276,16287.215107993688
115338c0-2212-46ab-947a-1916a32b2913,e5db376b-64fe-4151-8fab-ab2a3b875eef,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_006_e076f9e0,3e573575f7a9f0d647460e769c0a64e71d59,17,weka_subagent,1,1790184232803913437,5,7,49466,96,43904,0,5562,6373.550824,0.9168090182356536
7d7a6bf0-3fd2-46ff-aca2-8224095ad722,fa917b5b-c9cb-4b61-a1f0-bccaef0ddc66,5bb55882afb8a5ef18dea87812024f0cf441,5bb55882afb8a5ef18dea87812024f0cf441,26,weka_main,0,1790184232904619938,4,2,121137,3632,118848,0,2289,6324.393715,893.2616320089437
1b657f92-790e-4413-91ee-bef1e49f7c62,8724dfa1-2797-4425-ae44-017daa3075b8,1d8a2c1d4dc1f585337036c6ad60e1ce5eb3,1d8a2c1d4dc1f585337036c6ad60e1ce5eb3,150,weka_main,0,1790184234252577055,6,0,465424,204,465024,0,400,17693.050872,13701.658932026476
68532aea-8571-480d-8237-23cd265f0a81,ea3ad949-e324-4051-b17c-6583dfa9f564,1fc68c514c7fb89dbc498ae9da77d5476cec::fa:008,1fc68c514c7fb89dbc498ae9da77d5476cec,5,weka_flat,1,1790184234282221519,5,1,592441,1169,589888,0,2553,4981.961932,3.4686289727687836
6cf36573-5342-4d61-b0a7-6582581b7c8f,8b41398e-facb-45e7-ab04-53faf891a621,6ec3296ff5a1f4f0ed4507093863aa53a4cc::sa:subagent_003_f1e7a7ac,6ec3296ff5a1f4f0ed4507093863aa53a4cc,9,weka_subagent,1,1790184235617053392,1,3,57309,684,55744,0,1565,3658.9495269999998,0.8807599660940468
1549763b-c2cc-4ff7-bb12-91438c914aff,7e061b09-d593-45d9-a8c9-c4c5ac66ab86,085aacf44ac5428ad3c6b4f6cd431e083832::fa:006,085aacf44ac5428ad3c6b4f6cd431e083832,25,weka_flat,1,1790184235740361643,2,7,729229,517,728832,0,397,6323.91678,3.854244016110897
2118ff17-b4f3-48f7-9c5e-765586f79982,01b49299-20c5-450d-a15d-6dd22f7564cc,55a0906aeb5c8d3b40e7ddc4c61999d1eac4,55a0906aeb5c8d3b40e7ddc4c61999d1eac4,28,weka_main,0,1790184235981894075,7,4,218933,209,217344,0,1589,13601.494584999999,8592.683936993126
6b0d77ae-acc7-4b24-bc8b-4695e37289a6,cae92132-b20d-449d-a549-a2a64df3295f,4dcf5b2627786f87d5f1badf0ccd6e0f6848,4dcf5b2627786f87d5f1badf0ccd6e0f6848,50,weka_main,0,1790184236199084809,5,6,231612,134,229632,0,1980,4357.6368729999995,2.0801249775104225
46046788-d800-4bd5-8b1f-1c46812b64a4,9a3c8acd-e853-48ac-8b09-b576bc00dcc4,13e0b7038bafff59abfdc31aad12dbcd4a2f,13e0b7038bafff59abfdc31aad12dbcd4a2f,71,weka_main,0,1790184236617991062,1,2,301841,2708,301824,0,17,3940.5722379999997,2.214954001829028
21e1cd21-6c5d-46f2-bf53-250bba56d2d6,dfe7598e-0e70-425b-8e58-bb4acc8fd14b,5cbd632dae8626a5743d4a3ce38bd74ff9dc::sa:subagent_006_534be3c4:aux:012,5cbd632dae8626a5743d4a3ce38bd74ff9dc,0,weka_subagent,1,1790184239148207742,4,0,1939,465,0,0,1939,2772.431644,0.8575099636800587
b87c8eaf-b421-42ca-839b-efff59a36601,50cc6f1a-a952-41d3-afda-8ba262093505,6a66ece7b14e61912eb266be794a6bf62faf::sa:subagent_001_cf28d637,6a66ece7b14e61912eb266be794a6bf62faf,1,weka_subagent,1,1790184239491669631,4,1,15377,116,14656,0,721,2428.810717,0.8094600052572787
b837ab9e-fa9f-46a0-8257-ff4920b88a47,951d69ca-201f-431c-aa6b-2f166bd22319,5d7e313e1d6839e48cc1f27d00f3ce9bae96,5d7e313e1d6839e48cc1f27d00f3ce9bae96,33,weka_main,0,1790184239717325914,3,3,146435,446,144448,0,1987,3173.343233,2.557539031840861
1a9394e0-4d27-449d-98e1-ce80bcb040d1,764125ff-f71f-481c-ada8-29a9c2dbd678,46350c0355fa3f1922abb20cf7f5724bd7cd,46350c0355fa3f1922abb20cf7f5724bd7cd,32,weka_main,0,1790184239737317894,3,5,218360,377,216704,0,1656,3372.934308,2.4900599964894354
0b38f682-21f3-40c2-8084-459188a61b8a,e5db376b-64fe-4151-8fab-ab2a3b875eef,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_005_e6261ef0,3e573575f7a9f0d647460e769c0a64e71d59,26,weka_subagent,1,1790184240184462408,4,4,47135,129,46208,0,927,2458.314814,0.8432299946434796
e9b0416c-b122-4350-8fc4-90274d1322de,935cccf3-49b2-4c18-b097-66a4d696c4e7,509ad65c576a007df9c0cf1e9863874da21d::sa:subagent_006_3300066f,509ad65c576a007df9c0cf1e9863874da21d,26,weka_subagent,1,1790184240621882190,0,6,80995,38,80448,0,547,2265.137041,1.2455350370146334
a8e5904e-fb1f-4eea-9d81-511048eb5110,fa75687c-9d55-4f29-843e-e625562110b7,6ec364366536cd218cfa078d299cf8846a18,6ec364366536cd218cfa078d299cf8846a18,2,weka_main,0,1790184241241431836,0,7,45768,298,43968,0,1800,2200.806043,0.6954509881325066
244cf2c2-b381-4bda-bd9e-5f7feff915c4,05d53727-db32-44c6-bec5-5288d2cd2a73,5b6e131844fbcb4a57f8cf516831dc679004,5b6e131844fbcb4a57f8cf516831dc679004,56,weka_main,0,1790184241468395263,3,2,156618,1191,155072,0,1546,2935.898932,2.182252996135503
51b39e31-8738-4649-b4cf-942dcf45f85c,e5db376b-64fe-4151-8fab-ab2a3b875eef,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_006_e076f9e0,3e573575f7a9f0d647460e769c0a64e71d59,18,weka_subagent,1,1790184242636437568,5,0,49662,155,49408,0,254,2515.515996,0.8754400187171996
c2a42527-569c-4503-8a8c-81fae9c0e032,72e32882-25fd-4094-a5e1-fe8bcab18f93,58df1d60a757e733f6a572d720e17dabd505,58df1d60a757e733f6a572d720e17dabd505,38,weka_main,0,1790184243711579827,7,1,159443,94,156864,0,2579,5239.878373,2673.1808240292594
ae3735b8-9843-4b5f-9492-e1fd4b202884,50cc6f1a-a952-41d3-afda-8ba262093505,6a66ece7b14e61912eb266be794a6bf62faf::sa:subagent_001_cf28d637,6a66ece7b14e61912eb266be794a6bf62faf,2,weka_subagent,1,1790184243812843482,4,3,15573,166,15360,0,213,2191.213178,0.6861509755253792
583b6da3-c16a-4e2f-8824-fb2226f3a36b,935cccf3-49b2-4c18-b097-66a4d696c4e7,509ad65c576a007df9c0cf1e9863874da21d::sa:subagent_006_3300066f,509ad65c576a007df9c0cf1e9863874da21d,27,weka_subagent,1,1790184244484111298,0,5,84643,148,80960,0,3683,2372.912767,0.9243690292350948
ee084f99-2581-41c9-81c3-648acbe22f59,19003b0d-0b85-4936-a31a-85eea8b859e3,4cccee1943ddca3e762d4425fd9fbd3a858a,4cccee1943ddca3e762d4425fd9fbd3a858a,44,weka_main,0,1790184244633556104,5,4,148309,152,145024,0,3285,3257.08733,1.7625289619900286
a343f0ab-cb11-4aca-8466-ff756cf61e32,e5db376b-64fe-4151-8fab-ab2a3b875eef,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_005_e6261ef0,3e573575f7a9f0d647460e769c0a64e71d59,27,weka_subagent,1,1790184245410885447,4,6,47394,77,47104,0,290,2420.2926709999997,0.8103399886749685
31cfb6eb-9df7-4125-816b-ec4efe4cb269,b38ce417-2525-4428-a687-2a6c05a04b65,6ee1a1c04de8195b46317d1c135db805ce1f,6ee1a1c04de8195b46317d1c135db805ce1f,3,weka_main,0,1790184245872620277,7,7,189075,308,187264,0,1811,3769.7039259999997,11.942295997869223
eeb64ebc-5fa1-487c-8518-1920764a4983,88181467-78b6-4e41-9321-d31ad81c7eaf,6d5c6b957d5f634a7f820ddff7389e161def,6d5c6b957d5f634a7f820ddff7389e161def,4,weka_main,0,1790184246630466574,6,2,61133,2182,59520,0,1613,5311.529374,1671.869985992089
