rid,session,conversation,trace,turn,source_kind,agent_depth,start_ns,p_rank,d_rank,input_tokens,output_tokens,device_tokens,host_tokens,miss_tokens,ttft_ms,p_queue_ms
c4ce4a13-82d3-45dd-8aec-98fa65ebe219,6e530143-26ba-4219-8147-66b3011d023a,117ebe75819d050f308a0a81647893abd02d::sa:subagent_006_255c3e39,117ebe75819d050f308a0a81647893abd02d,1,weka_subagent,1,1790186461213776250,6,5,34891,200,33536,448,907,5875.390966999999,3561.6669700248167
56c9b3b6-e649-4f63-8551-21e766f571dc,4f2aa407-22bc-4cd9-a39a-5fb58956301f,3cb1c6dc71a21714587287306ebe52748568::sa:subagent_001_bf2a11d7,3cb1c6dc71a21714587287306ebe52748568,0,weka_subagent,1,1790186461589104096,0,6,24516,313,0,0,24516,6018.228647999999,0.3975040162913501
854a8eb6-c5c9-4868-a31c-ade85af3f8b7,78f502c1-cc8c-4c4d-8e1f-e239f6d8f4f5,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_001_7aa6c78b,439e5f9ed3159bd826529d8ae5bd1536903f,2,weka_subagent,1,1790186463093334869,3,7,20828,123,15424,0,5404,2935.675719,0.5573019734583795
3fbc6e64-a5f5-4db0-bd70-40558fd405d5,4f2aa407-22bc-4cd9-a39a-5fb58956301f,3cb1c6dc71a21714587287306ebe52748568::sa:subagent_002_304cfed6,3cb1c6dc71a21714587287306ebe52748568,0,weka_subagent,1,1790186463101613433,2,0,24453,564,0,0,24453,6328.236927,0.3952439874410629
f1fc6d96-cac4-411b-b355-01244ed47717,f8e36a90-25ca-4721-85b3-17f39feb2af8,3d8fcda6a4decdb4d4f56839db6eba041e60,3d8fcda6a4decdb4d4f56839db6eba041e60,3,weka_main,0,1790186463144156634,6,1,55813,209,50624,0,5189,4463.637882,1515.040050027892
b3c87a04-0b25-4fc5-baa8-1b91a764417f,388b2013-028d-4ba3-bebb-8fd4b1b5c385,3e119fc3136975fe98cfc7fa73500d6574a0,3e119fc3136975fe98cfc7fa73500d6574a0,5,weka_main,0,1790186463941284171,3,2,69904,219,68480,0,1424,2137.175343,1.5899860300123692
9d44f7cc-7bc7-433e-9a68-f6e2cf4a8fd0,38cfdcfe-91d6-40d3-b999-27e68b14dbab,43d1f727aec4d8b3f2aec42f816e7fabe193,43d1f727aec4d8b3f2aec42f816e7fabe193,3,weka_main,0,1790186464121275829,2,3,61835,154,61504,0,331,5980.477495,3105.8909260318615
42a693ee-8657-4e9f-b266-a9824f7c6e2c,a1b7902b-3b44-40b0-b713-b5de8181fd17,2654d8b687d9c22001c25155ff2a69840acc::fa:000,2654d8b687d9c22001c25155ff2a69840acc,15,weka_flat,1,1790186464485889515,6,4,309373,217,302080,0,7293,5093.795352,751.0783289908431
9ebfbcc0-c4dc-419b-91ee-f2add2c80369,4234c45b-f03e-4097-93cf-5f53f71d9a98,457a7bf22f9e6961870d5b356ab2bd780fff,457a7bf22f9e6961870d5b356ab2bd780fff,3,weka_main,0,1790186466245230294,4,5,77562,330,76096,0,1466,2403.4669559999998,0.8899359963834286
3c304cbc-c634-4b29-9ec8-f4aca6182d48,30f235b4-0098-4a7e-9e7e-49af223217b8,37c8d244d81e01d3b70c9f7fe619d9392a24,37c8d244d81e01d3b70c9f7fe619d9392a24,6,weka_main,0,1790186466671458711,5,6,76469,1480,74240,0,2229,2820.502023,0.8061379776336253
9818664b-da45-49ba-8a80-209d264128ae,6a64eb87-d14c-49d0-85e9-7855f8e79892,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_001_f55cb4b8,3e573575f7a9f0d647460e769c0a64e71d59,1,weka_subagent,1,1790186466907001022,7,7,20172,124,19776,0,396,2522.221467,0.68424001801759
81508a90-238f-4bf7-86da-54f897d1d9d8,6a64eb87-d14c-49d0-85e9-7855f8e79892,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_002_d326cae4,3e573575f7a9f0d647460e769c0a64e71d59,1,weka_subagent,1,1790186467239460968,1,0,20682,110,19712,0,970,2190.3662919999997,0.7888079853728414
efac92f6-f4c5-4904-a47a-bd4bd81634cd,78f502c1-cc8c-4c4d-8e1f-e239f6d8f4f5,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_001_7aa6c78b,439e5f9ed3159bd826529d8ae5bd1536903f,3,weka_subagent,1,1790186467312835920,3,1,21408,137,20800,0,608,2116.651505,0.6686800043098629
2d652b66-90c6-4bb1-bb90-304f94c4ced2,6e530143-26ba-4219-8147-66b3011d023a,117ebe75819d050f308a0a81647893abd02d::sa:subagent_005_0ae5b9c5,117ebe75819d050f308a0a81647893abd02d,4,weka_subagent,1,1790186468086745860,6,2,64574,241,60608,0,3966,2064.625008,1.272300025448203
7169b536-55e0-49c1-b6e1-e1618a5bf6f5,388b2013-028d-4ba3-bebb-8fd4b1b5c385,3e119fc3136975fe98cfc7fa73500d6574a0,3e119fc3136975fe98cfc7fa73500d6574a0,6,weka_main,0,1790186468442324084,3,3,72021,2803,69888,0,2133,2057.9708889999997,0.8979259873740375
1758375c-2f98-4b32-a1e7-96d829e8e81d,6a64eb87-d14c-49d0-85e9-7855f8e79892,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_003_e785d2f4,3e573575f7a9f0d647460e769c0a64e71d59,1,weka_subagent,1,1790186468943653636,7,4,20236,88,19840,0,396,1487.52794,0.5658320151269436
b6f6ac7d-bc88-4e36-873d-9d5d1d69ee31,4f2aa407-22bc-4cd9-a39a-5fb58956301f,3cb1c6dc71a21714587287306ebe52748568::sa:subagent_003_94bb1f44,3cb1c6dc71a21714587287306ebe52748568,0,weka_subagent,1,1790186468966962661,0,5,24581,276,23552,0,1029,1464.2963129999998,0.6214400054886937
