rid,session,conversation,trace,turn,source_kind,agent_depth,start_ns,p_rank,d_rank,input_tokens,output_tokens,device_tokens,host_tokens,miss_tokens,ttft_ms,p_queue_ms
4df72261-577a-43a1-a920-d2e64d26c01c,1625035f-21f3-4e79-87de-d4227c3eed91,4b433e21f63822412e0f27d5473da9ea1322,4b433e21f63822412e0f27d5473da9ea1322,20,weka_main,0,1790225768944301946,2,4,109468,2179,107648,0,1820,2445.0293859999997,1.1077619856223464
8534776b-0122-4d7e-a8d9-0fcc4343e66c,0a7199c3-ebe1-4f52-a403-bf07aa419763,2654d8b687d9c22001c25155ff2a69840acc::sa:subagent_007_b02ee573,2654d8b687d9c22001c25155ff2a69840acc,4,weka_subagent,1,1790225769037679639,1,5,46790,530,44544,0,2246,2353.5220019999997,0.5830500012962148
c228eaed-b072-4806-9c1d-9c766f09c317,3e4e79e2-5704-441b-b9c1-deb34af79e96,4b5b64c7c1aa215a5177db1a78083cccce9d,4b5b64c7c1aa215a5177db1a78083cccce9d,18,weka_main,0,1790225769182866577,3,6,117780,4855,105984,0,11796,4944.188888,0.9714730113046244
24b4f4ad-ada4-4b8f-b1f4-954a6404c0ac,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_027_3a049dcf,439e5f9ed3159bd826529d8ae5bd1536903f,5,weka_subagent,1,1790225769508544146,1,7,42327,101,41664,0,663,2243.502191,0.5838109937030822
0eae76ab-5e8c-4f4b-98d1-42791a93dda2,2679fa8d-1c13-4b55-87d5-d97711b0f494,578354185933aedcdc6c17fbfbfcfb48876b,578354185933aedcdc6c17fbfbfcfb48876b,3,weka_main,0,1790225770573133927,3,0,59825,270,53504,0,6321,4549.689401,774.4594999967376
a2b14431-9cd1-4366-9063-a913a7545fad,3d5c0a3a-d2e5-49e9-a9df-fb6c688ad0dc,458bc16a2a50e993cc97c108d4d19cb9f453,458bc16a2a50e993cc97c108d4d19cb9f453,33,weka_main,0,1790225770672457799,0,1,47186,276,45568,0,1618,1925.973683,0.763017000281252
8bcbe444-c537-4fe3-b512-afa8b5a87fec,dc6be1b6-bbdf-41b6-a5c8-e720984cbc97,526f242b0f14fa34da24eb7346123c5025cd,526f242b0f14fa34da24eb7346123c5025cd,22,weka_main,0,1790225770764024233,1,2,81736,109,81408,0,328,3362.6780879999997,0.8869750017765909
5c04e747-fd83-4496-8d9b-c81f2b7791b7,3b5ede63-fdec-4176-a500-7e8412445412,37c8d244d81e01d3b70c9f7fe619d9392a24,37c8d244d81e01d3b70c9f7fe619d9392a24,21,weka_main,0,1790225770801125326,3,3,108888,597,106944,0,1944,4323.638019,1557.0336340024369
3c26ede1-aed0-450c-839d-dab52b0bfc90,47040ea5-02f4-485e-a01e-a855e339f562,4dbd24a9e3ac2103166bac86017ffb696394,4dbd24a9e3ac2103166bac86017ffb696394,15,weka_main,0,1790225770801191415,6,4,104402,1151,102464,0,1938,3325.921629,1.0120930091943592
c8d91d8f-1579-454b-8d8b-8dc29232577e,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_032_1b6c07a9,439e5f9ed3159bd826529d8ae5bd1536903f,6,weka_subagent,1,1790225770940013481,4,5,34394,212,32064,0,2330,3184.811772,0.5998499982524663
06e3d09a-1b63-4a36-9c3a-22915ecb7af2,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_029_15626052,439e5f9ed3159bd826529d8ae5bd1536903f,4,weka_subagent,1,1790225771659975791,5,6,35544,2822,29248,0,6296,3460.185212,0.9702440002001822
8f467e35-2c6f-4f98-9c26-8098d2820d28,ad4f9142-473c-437c-a896-a39f2e374d5b,3e38b72653e23622c6b15d8ca43aeb167917,3e38b72653e23622c6b15d8ca43aeb167917,26,weka_main,0,1790225772549528248,1,0,164938,17,162560,0,2378,2577.888142,1.308498001890257
9da5aa45-30b7-4a9a-befa-96919400a1c7,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_034_59a2aee8,439e5f9ed3159bd826529d8ae5bd1536903f,7,weka_subagent,1,1790225772624006160,5,7,32742,283,32064,0,678,2498.8056079999997,1.552243993501179
c0c7ca5a-db44-4ec6-a1b2-a815a6f2c191,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_031_3cdf9a53,439e5f9ed3159bd826529d8ae5bd1536903f,6,weka_subagent,1,1790225772708108120,4,1,35357,169,34944,0,413,2414.3619439999998,0.4667120083468035
8ec62a8f-4252-4d6c-b3dd-742affc7517c,1ca47e43-8846-4509-8e76-8f724ccf5e6f,55585e80d717eb04ce0a145395cbcaa15f27::fa:001,55585e80d717eb04ce0a145395cbcaa15f27,12,weka_flat,1,1790225772877136705,0,2,99688,350,98304,0,1384,2663.041304,1.3572570023825392
ea7490c9-4c2e-416e-8dea-af06a9e2a28d,5383e592-b7b2-49e4-881b-e6b30b733cdf,1d8a2c1d4dc1f585337036c6ad60e1ce5eb3,1d8a2c1d4dc1f585337036c6ad60e1ce5eb3,121,weka_main,0,1790225772922221974,7,3,410638,15,409984,0,654,5070.625833,1491.328413001611
03b2cc2a-4131-4a0e-8a43-18db3ced17b6,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_033_4f25749e,439e5f9ed3159bd826529d8ae5bd1536903f,4,weka_subagent,1,1790225773238533711,4,4,35547,1128,28224,0,7323,3223.585258,0.7497670012526214
eb67f6f8-5cfa-4f2c-8281-78f76f103818,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_026_6653ad3e,439e5f9ed3159bd826529d8ae5bd1536903f,5,weka_subagent,1,1790225773276418352,5,5,29855,310,28160,0,1695,3187.720363,0.6954879936529323
0c7cbf16-48e2-482b-af73-ef0eba0be7e7,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_025_691d42dc,439e5f9ed3159bd826529d8ae5bd1536903f,4,weka_subagent,1,1790225773298738555,5,6,35349,1755,29184,0,6165,4651.823836,0.6474590045399964
63ec7c2c-a406-47ee-b620-2c30084ec0ec,e523c439-adc5-4c2c-ac89-d4fa1cfe3133,3e119fc3136975fe98cfc7fa73500d6574a0::sa:subagent_001_393d9df8,3e119fc3136975fe98cfc7fa73500d6574a0,13,weka_subagent,1,1790225774566950696,2,7,70498,3117,67968,0,2530,3386.0410739999998,1.3936269970145077
149c43fc-fdf3-453f-93a7-6cd81a0b7570,06b30cac-47f7-406c-be2c-4a34502a282e,23a576b18cd4bacef3d1aa138b060b9407ce,23a576b18cd4bacef3d1aa138b060b9407ce,63,weka_main,0,1790225774570408098,4,0,127221,107,127168,0,53,3382.9846949999996,1.0940909996861592
9d3d98b0-1bb8-4d42-97e5-7e179482c121,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_027_3a049dcf,439e5f9ed3159bd826529d8ae5bd1536903f,6,weka_subagent,1,1790225774725277042,1,1,42587,585,42304,0,283,3225.471576,1.0408419911982492
71e4a31f-5305-40df-9c28-d65f0a534c62,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_028_252d205a,439e5f9ed3159bd826529d8ae5bd1536903f,7,weka_subagent,1,1790225774873405460,5,2,29852,156,29184,0,668,3083.619702,2.055616001598537
0f178a57-21e5-4472-b94a-27e370738c6e,e523c439-adc5-4c2c-ac89-d4fa1cfe3133,3e119fc3136975fe98cfc7fa73500d6574a0::sa:subagent_004_768caaa4,3e119fc3136975fe98cfc7fa73500d6574a0,11,weka_subagent,1,1790225775188638146,2,3,66588,708,64128,0,2460,2803.903386,1.33857800392434
687f900c-7107-4eb8-a7f8-9bce2f94d561,6fbe91cf-a64e-4c68-8bbe-216bbc739c14,16e46bc4d9e121ffbd67ada51cb3f965342f::fa:001,16e46bc4d9e121ffbd67ada51cb3f965342f,157,weka_flat,1,1790225776128722940,6,7,583036,894,580736,0,2300,3277.0356039999997,3.2356549927499145
b3cddd48-0020-49e3-b9a7-ac3c39d9efaa,389fd246-8ff7-4aed-8630-86ceaff51e63,509ad65c576a007df9c0cf1e9863874da21d::sa:subagent_003_05f7403c,509ad65c576a007df9c0cf1e9863874da21d,6,weka_subagent,1,1790225776157689450,5,4,52487,520,48448,0,4039,1856.6803229999998,0.8279059984488413
0bd646e1-a192-429d-8cc6-4154240802fc,dc6be1b6-bbdf-41b6-a5c8-e720984cbc97,526f242b0f14fa34da24eb7346123c5025cd,526f242b0f14fa34da24eb7346123c5025cd,23,weka_main,0,1790225776202701510,1,5,82760,1786,81728,0,1032,2555.961583,0.919304002309218
3cc07190-0da3-4d67-ad94-25c8636d964e,efd79dff-303c-4940-9ebe-9c2bf6e3c04b,22a380be2e4f6293f24e32fd637ccc876d73,22a380be2e4f6293f24e32fd637ccc876d73,83,weka_main,0,1790225776314790577,2,6,280621,796,278976,0,1645,2447.75526,2.128873995388858
4703860c-08e4-42a3-aa89-a00a6e8a4a84,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_032_1b6c07a9,439e5f9ed3159bd826529d8ae5bd1536903f,7,weka_subagent,1,1790225777005683139,5,0,34909,101,31808,0,3101,1770.6763349999999,0.46890199882909656
d41b3eaf-3cda-47ce-b116-67cfd2983bc2,1e765961-de58-48e6-97cf-a414a2d23d23,264478eebbb2068593da2293ea8b67b31d4e,264478eebbb2068593da2293ea8b67b31d4e,209,weka_main,0,1790225777734828244,4,1,420884,217,419520,0,1364,2530.145219,2.807572003803216
9b25c6bd-ad27-40ab-a8dc-89d3ae8f5bc0,3d5c0a3a-d2e5-49e9-a9df-fb6c688ad0dc,458bc16a2a50e993cc97c108d4d19cb9f453,458bc16a2a50e993cc97c108d4d19cb9f453,34,weka_main,0,1790225778583470112,0,2,51340,324,47168,0,4172,2001.082704,0.8954249933594838
9809f45b-4ba5-42ee-8639-48e34276ad59,acc44f85-0fe0-4578-bf5c-8eebb649ce8b,53caf6ae9c459b2fd1933358f4e418bde61b::fa:000,53caf6ae9c459b2fd1933358f4e418bde61b,9,weka_flat,1,1790225778831304486,3,3,107249,558,106240,0,1009,1430.821685,1.0428829991724342
f459d9dc-8593-493f-bd01-051ec4ac8fa5,0a7199c3-ebe1-4f52-a403-bf07aa419763,2654d8b687d9c22001c25155ff2a69840acc::sa:subagent_007_b02ee573:aux:011,2654d8b687d9c22001c25155ff2a69840acc,0,weka_subagent,1,1790225779139891064,1,4,3670,393,0,0,3670,1332.184951,0.2928449976025149
3a254c29-1cec-4c9b-9c1f-0aedba101f49,c4cd4311-9a4f-4308-8d8c-a4c78718892d,4dcf5b2627786f87d5f1badf0ccd6e0f6848,4dcf5b2627786f87d5f1badf0ccd6e0f6848,7,weka_main,0,1790225779570207667,3,5,152442,4616,148416,0,4026,3678.258939,1.4550060004694387
a624d2d0-4a7a-485e-96f9-bc93f754ace2,2679fa8d-1c13-4b55-87d5-d97711b0f494,578354185933aedcdc6c17fbfbfcfb48876b,578354185933aedcdc6c17fbfbfcfb48876b,4,weka_main,0,1790225779971618868,3,6,65074,287,59776,0,5298,3312.861239,1.4245460042729974
5f5c9c32-9538-40c8-a528-a3b1953e43f0,9582ca33-b455-4a14-8e16-2092462bcf93,16b968359e79eda8a61415fa7ad536f6cda5,16b968359e79eda8a61415fa7ad536f6cda5,170,weka_main,0,1790225780449021705,3,1,543096,1000,540928,0,2168,3939.090273,2.721964003285393
cef60cca-fb82-46c9-9794-c4ce484c10fc,389fd246-8ff7-4aed-8630-86ceaff51e63,509ad65c576a007df9c0cf1e9863874da21d::sa:subagent_002_e049480d,509ad65c576a007df9c0cf1e9863874da21d,6,weka_subagent,1,1790225780599093140,5,7,58387,277,52608,0,5779,2706.396563,0.7336169946938753
3bfd0803-3d0f-4e7f-871b-7e60a14ca8e9,fd971864-b5a9-4f7d-b2cb-bcbebd1a97a4,006c98de37d819e95b0840e25426bb7ca99d,006c98de37d819e95b0840e25426bb7ca99d,32,weka_main,0,1790225780606804950,5,0,120200,52,120192,0,8,2700.773327,628.5260650038254
221c32eb-3fd7-4fe5-a0a5-9a7440b085e2,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_032_1b6c07a9,439e5f9ed3159bd826529d8ae5bd1536903f,8,weka_subagent,1,1790225780970384420,4,2,38558,1623,34368,0,4190,3216.448528,0.5982099974062294
937a4d7c-5cf8-4048-99ed-128289c5620c,4238a7a2-050b-45ff-ab7f-450f8f320614,1a271af3dedd40be2efd413ef35fe7f0f53b::fa:002,1a271af3dedd40be2efd413ef35fe7f0f53b,2,weka_flat,1,1790225781161144068,0,4,259875,369,259136,0,739,7172.8467789999995,3381.1698259960394
7d6120ef-486c-48bf-97d5-f8119aaa182b,e523c439-adc5-4c2c-ac89-d4fa1cfe3133,3e119fc3136975fe98cfc7fa73500d6574a0::sa:subagent_003_8f8f041f,3e119fc3136975fe98cfc7fa73500d6574a0,10,weka_subagent,1,1790225781239966827,2,3,65928,4433,64448,0,1480,2946.5467559999997,1.274138005101122
a25791a7-dfe2-470e-a7c2-6cfa9d841803,56a764c8-2be6-4b4b-8bf5-b0920db8a3ca,0d41be2aa98333f3662682210647e5971c7b,0d41be2aa98333f3662682210647e5971c7b,31,weka_main,0,1790225781439807282,0,5,158204,544,136640,0,21564,6836.807534,1.2599189940374345
7a38ed45-fc34-4d7d-88c7-c0d206da997e,2d4e513d-7690-4e1d-abca-f8188424e638,0470d446a4514dfe0c6ad0be92853bd13287::fa:009,0470d446a4514dfe0c6ad0be92853bd13287,122,weka_flat,1,1790225781693875931,1,6,152956,456,151552,0,1404,3304.7929959999997,2.0844349928665906
fa07dd70-380e-4cdc-8bb1-4b8b508c75fa,97cf1b0f-d582-435c-bd0d-f95ac04182d2,557810b129b9cb3e7402235470567c4e4dc0,557810b129b9cb3e7402235470567c4e4dc0,7,weka_main,0,1790225782059727742,3,7,71168,675,68736,0,2432,2912.5219509999997,1.2486089981393889
6a7c237d-7527-47c3-a1c4-557a9b2186a2,6781a422-3abd-4b27-9699-e176334ed47e,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_031_3cdf9a53,439e5f9ed3159bd826529d8ae5bd1536903f,7,weka_subagent,1,1790225783336385811,4,0,36193,398,35328,0,865,3044.4330929999996,0.5029320018365979
