Concurrency,TotalTokensPerSecondPerGPUChangePct,OutputTokensPerSecondPerGPUChangePct,TTFTp50SecondsChangePct,TTFTp90SecondsChangePct,FullResponseITLp50MsChangePct,FullResponseITLp90MsChangePct,ClientEffectiveDecodeMeanChangePct,UsageCacheHitPctChangePercentagePoints,TheoreticalCacheHitPctChangePercentagePoints
80,1.0343251035982215,-0.3674795152037613,-24.975609756097562,-19.682694015216683,2.9562982005141514,4.703753957485324,2.3809523809523725,0.12999999999999545,0.011999999999986244
112,4.115362910497167,2.691694755841234,-14.117112089456608,-17.705077728619568,-1.848739495798335,3.7093111279334012,1.1758602801314133,0.04999999999999716,0.06199999999999761
144,0.8886362324760144,0.8738282338794701,16.762343798216882,-2.2499968475259147,-7.067918277194907,3.459424506951181,-1.8128654970760327,0.10999999999999943,0.0
192,7.4391988289461475,7.1581153331552905,-10.031260126897134,-23.778274113991582,0.6108735491753281,-0.4629629629629872,9.367007672634276,0.03999999999999204,0.027999999999991587
256,8.863510876493418,9.29355002745902,-11.858460990919061,-18.402264022468984,-0.4670169293636839,22.88488210818307,16.346546791990193,-0.7800000000000011,-0.021000000000000796
