request_index,success,input_tokens,output_tokens,start_time_monotonic_s,e2e_ms,ttft_ms,tpot_ms,decode_tokens_s,e2e_tokens_s,pass_70,pass_80,itl_p50_ms,itl_p90_ms,itl_p99_ms,raw_chunk_gap_p90_ms,raw_chunk_gap_p99_ms,itl_samples
0,True,10000,500,3896732.831784706,2937.890653964132,8.51393397897482,5.87049442882797,170.34340328973747,170.1901326127791,True,True,5.295333918184042,7.009542702386777,10.849580323944489,21.36100186035037,29.09370120614754,499
1,True,10000,500,3896732.832441769,2958.4196768701077,21.324614994227886,5.885962047847454,169.8957607729918,169.00915171338383,True,True,5.293319001793861,7.01000231007735,7.657759357243776,21.32773846387863,22.646282427012906,499
2,True,10000,500,3896732.832937594,2957.8764820471406,20.82099998369813,5.885882729586057,169.89805029131597,169.0401891474356,True,True,5.295136594213545,7.009709253907204,7.65301597615083,21.319527085870504,22.631919179111705,499
3,True,10000,500,3896732.8333371,2957.331047859043,20.404063630849123,5.885625218894176,169.90548375213834,169.07136600820343,True,True,5.293351481668651,7.012452309330304,7.660179243733485,21.31842253729701,22.6589854620397,499
4,True,10000,500,3896735.770039616,2903.3278417773545,25.41657304391265,5.767357251970825,173.38964040389197,172.2161695986461,True,True,5.278659285977483,7.000205727914969,7.125424686819315,21.305839531123638,21.795329451560978,499
5,True,10000,500,3896735.790986674,2903.4686610102654,33.29909406602383,5.751842819527538,173.85732388322478,172.20781705493746,True,True,5.27951680123806,7.0033292286098,7.124914632489284,21.312519442290068,21.79600037634373,499
6,True,10000,500,3896735.791525609,2902.8771272860467,32.752509228885174,5.751752741597518,173.86004665462295,172.2429086991564,True,True,5.2778791869059205,7.003452628850937,7.127694630374511,21.317174192517996,21.800082596018914,499
7,True,10000,500,3896735.791933215,2902.3172217421234,32.32610272243619,5.751485208456287,173.86813383953788,172.27613723763582,True,True,5.2785767475143075,7.00364587828517,7.120437920093536,21.308789495378733,21.79465210065246,499
8,True,10000,500,3896738.673921753,2921.1753918789327,25.492971763014793,5.802970781795426,172.32552732078418,171.16397782551303,True,True,5.275536794215441,7.006809425850709,7.168067308763663,21.25712102279067,21.544389128684998,499
9,True,10000,500,3896738.694600704,2921.5440680272877,33.83451793342829,5.7869930863604395,172.80131237013813,171.14237826219568,True,True,5.271996837109327,7.012792707731326,7.169441009561221,21.247384790331125,21.57941859215498,499
10,True,10000,500,3896738.695190928,2920.7587260752916,33.22041407227516,5.786649923853741,172.81155991099408,171.18839551388228,True,True,5.27529395185411,7.0039257407188416,7.169587692866723,21.255629509687424,21.543361395597458,499
11,True,10000,500,3896738.695624403,2920.47251900658,32.80393872410059,5.786910982530019,172.8037640494002,171.2051720212997,True,True,5.275976844131947,7.008299386749665,7.1664842156072455,21.26253107562661,21.543197259306908,499
12,True,10000,500,3896741.595428531,2979.9479581415653,25.502073112875223,5.920733236530441,168.8979996312081,167.788165103334,True,True,5.281661520712078,7.019576368232568,7.188313451285097,21.27276794053614,21.652505900710818,499
13,True,10000,500,3896741.616270571,2980.5542421527207,33.171604853123426,5.906578431462119,169.30275481882651,167.75403477940816,True,True,5.281393998302519,7.019503073145946,7.179971893783609,21.293702721595764,21.68937521521002,499
14,True,10000,500,3896741.616813555,2980.05886701867,32.63648133724928,5.906658087537917,169.3004716338392,167.78192052971534,True,True,5.281499237753451,7.019404911746582,7.18446898351729,21.29674800671637,21.69181587640196,499
15,True,10000,500,3896741.617237311,2979.4487729668617,32.188255339860916,5.90633370265932,169.30976987462648,167.81627680146764,True,True,5.2794592920690775,7.019756982723871,7.173563050261338,21.299565955996513,21.652205726131793,499
16,True,10000,500,3896744.575749246,3006.1290031298995,25.67193005234003,5.972859865886893,167.4239849006591,166.3268607166937,True,True,5.294176517054439,7.029878906905651,7.26670678704977,21.227444987744093,21.743880584836006,499
17,True,10000,500,3896744.596996861,3006.135153118521,32.78898913413286,5.958609547062902,167.82438790487905,166.32652044313684,True,True,5.2903390023857355,7.019605642805497,7.271759677678347,21.211535204201937,21.705424692481756,499
18,True,10000,500,3896744.597528366,3005.544719286263,32.25008398294449,5.958506283172983,167.8272963853429,166.3591949877015,True,True,5.294244037941098,7.024279019484918,7.274729975809653,21.224405150860548,21.709938813000917,499
19,True,10000,500,3896744.597936222,3004.9617951735854,31.825898215174675,5.958188170257337,167.83625683255477,166.39146654146293,True,True,5.291376844979823,7.023212344696124,7.274686669309934,21.20746625587344,21.71074077486992,499
20,True,10000,500,3896747.582354704,2959.917601197958,25.44070314615965,5.88071522655671,170.04734313338318,168.92362131893017,True,True,5.278924014419317,7.025483685235182,7.259639973441677,21.285280585289,21.524468827992678,499
21,True,10000,500,3896747.603277913,2960.058879107237,32.70523017272353,5.866440178225478,170.46112627410906,168.9155589198285,True,True,5.280141718685627,7.025201711803675,7.221457696674965,21.270922664552927,21.637215670198202,499
22,True,10000,500,3896747.603896407,2959.327335935086,32.07799606025219,5.866231142033735,170.46720045424513,168.95731470071064,True,True,5.2803714061155915,7.025338895618916,7.2230931984570645,21.279216650873423,21.637973366305232,499
23,True,10000,500,3896747.604338162,2958.823381923139,31.610280741006136,5.866158519403072,170.46931082621987,168.9860919224642,True,True,5.278294091112912,7.030204962939024,7.22339850307127,21.271384973078966,21.62586659193039,499
24,True,10000,500,3896750.542947268,2989.912816789001,24.64902075007558,5.942412416911675,168.28182391953686,167.22895637370857,True,True,5.308076506480575,7.040729125340779,10.706706903874874,21.33523589000106,23.012248673476243,499
25,True,10000,500,3896750.563460421,2990.4928510077298,32.84550830721855,5.927148983367758,168.71517871511443,167.19652074456928,True,True,5.308021558448672,7.039705291390419,7.177887794872125,21.32385023869574,22.981007699854636,499
26,True,10000,500,3896750.563932556,2989.8185576312244,32.34890289604664,5.926792895260877,168.72531530494513,167.2342285533676,True,True,5.308761494234204,7.039702342202266,7.177544136842092,21.305623091757298,22.972986740060115,499
27,True,10000,500,3896750.564347512,2989.55971095711,31.950886826962233,5.927071791843984,168.71737598590616,167.24870828551693,True,True,5.307824001647532,7.039645376304786,7.177470872799556,21.319459192454815,22.980428435839677,499
28,True,10000,500,3896753.533268081,2978.3424348570406,25.215696077793837,5.918089656872238,168.97344548316775,167.87861400631718,True,True,5.280619254335761,7.0175422976414366,7.14060477912426,21.249052928760648,22.3121169861406,499
29,True,10000,500,3896753.554098551,2957.569773774594,33.30071270465851,5.860258639418708,170.64093268402095,169.05771908869482,True,True,5.2803667495027184,7.012745675941308,7.147541269659996,21.248439326882362,22.31743808835745,499
30,True,10000,500,3896753.554643075,2957.0706100203097,32.763498835265636,5.860334892154397,170.63871236074982,169.08625661683672,True,True,5.280304350890219,7.01293566574653,7.152537660052379,21.247119084000587,22.307079434394836,499
31,True,10000,500,3896753.555041161,2956.382687203586,32.341544050723314,5.8598018900858975,170.65423349753232,169.12560141966776,True,True,5.279541597701609,7.012829339752595,7.137184341748555,21.242051105946302,22.2579266037792,499
32,True,10000,500,3896756.511974432,2921.9415141269565,21.181935910135508,5.813145447328298,172.02390840910346,171.11909926417349,True,True,5.267466767691076,7.027215634783109,7.1992540421585245,21.250693127512932,21.97487113531679,499
33,True,10000,500,3896756.512578996,2920.852954965085,20.53989190608263,5.81225062737275,172.05039219928122,171.18287284885824,True,True,5.26833173353225,7.02443237726887,7.1794406200448675,21.218594070523977,21.740209250710905,499
34,True,10000,500,3896756.512998642,2920.8788350224495,20.150996278971434,5.8130818411692955,172.02579067747152,171.18135610584378,True,True,5.268509266898036,7.027045668413241,7.194500571737687,21.238535176962614,21.967645823024213,499
35,True,10000,500,3896756.513359798,2920.430639758706,19.781849812716246,5.812923426745471,172.0304787430992,171.20762711944133,True,True,5.267974222078919,7.025628971556823,7.184601078430812,21.23464187607169,21.915110838599503,499
36,True,10000,500,3896759.434171654,2884.004207327962,20.624401047825813,5.738236084729731,174.26958131979674,173.37006608019183,True,True,5.277516436763108,7.007109311719735,7.138300997515519,21.29846508614719,21.876828931272033,499
37,True,10000,500,3896759.434732308,2883.6970506235957,20.102306734770536,5.738666821420491,174.2565008770574,173.38853257552685,True,True,5.278386524878442,7.007429221024116,7.140934777756532,21.307455142959952,22.004105406813327,499
38,True,10000,500,3896759.435143184,2883.247005287558,19.68447118997574,5.738602272740645,174.25846094094607,173.41559675014142,True,True,5.2807515021413565,7.007249320546786,7.14087796707948,21.307209506630898,21.98482127860189,499
39,True,10000,500,3896759.4355001,2882.838680408895,19.319165032356977,5.738516062878834,174.2610788299042,173.44015931168275,True,True,5.278531461954117,7.007982271413009,7.140171093245347,21.303684916347265,21.97185421828181,499
40,True,10000,500,3896762.318655746,2973.9286387339234,21.77638979628682,5.91613677141811,169.02922272371637,168.12777330557017,True,True,5.3046365501359105,7.060931995511055,7.843425730243325,21.322185080498457,21.806871537119147,499
41,True,10000,500,3896762.319205111,2973.3321550302207,21.22042514383793,5.916055570914595,169.03154272524938,168.16150161834778,True,True,5.304548772983253,7.061178640772899,7.843400817364454,21.322663174942136,21.802159990184006,499
42,True,10000,500,3896762.319605317,2972.6913911290467,20.78441996127367,5.915645232801148,169.04326758054842,168.19774884539794,True,True,5.304651218466461,7.063982076942921,7.845515734516084,21.329185599461198,21.69396562036127,499
43,True,10000,500,3896762.319964763,2972.5136631168425,20.451444201171398,5.915956350532407,169.03437766406185,168.2078054691674,True,True,5.3041239734739065,7.06150537977616,7.843880448490381,21.32708770222962,21.799993496388193,499
44,True,10000,500,3896765.292839263,2963.458894751966,20.975567866116762,5.8967601741199385,169.58464825971066,168.72175986157848,True,True,5.274606752209365,7.021723687648773,7.1566722930098425,21.285866340622306,21.937202620320008,499
45,True,10000,500,3896765.293442697,2962.9156603477895,20.37915401160717,5.896866746164694,169.58158341468328,168.75269407476472,True,True,5.2751468028873205,7.021373665581147,7.164029777826107,21.2874589022249,21.963407103903577,499
46,True,10000,500,3896765.293885102,2962.027338799089,19.898018799722195,5.896050741481697,169.60505325445973,168.80330355178887,True,True,5.278229247778654,7.024827102820079,7.154079300040985,21.27881501801312,21.753350747749202,499
47,True,10000,500,3896765.294256248,2961.9629201479256,19.550092983990908,5.896618892112094,169.58871147967523,168.8069747932662,True,True,5.277776741422713,7.0297750023504095,7.1569965011440075,21.281791711226106,21.925086067058135,499
