request_index,success,input_tokens,output_tokens,start_time_monotonic_s,e2e_ms,ttft_ms,tpot_ms,decode_tokens_s,e2e_tokens_s,pass_70,pass_80,itl_p50_ms,itl_p90_ms,itl_p99_ms,raw_chunk_gap_p90_ms,raw_chunk_gap_p99_ms,itl_samples
0,True,10000,500,3896556.659028522,2485.7421019114554,6.480974610894918,4.968459172947015,201.26964219509836,201.14717436515886,True,True,4.5403692638501525,5.999819686015447,6.320836332937081,18.317207833752036,18.805060265585777,499
1,True,10000,500,3896556.659671296,2502.3623439483345,18.1863559409976,4.978308593201076,200.87143681002613,199.81119089695002,True,True,4.545191768556833,5.992526033272346,6.12660792345802,18.315023835748434,18.761547841131687,499
2,True,10000,500,3896559.145146421,2475.025129970163,19.37294378876686,4.921146665694181,203.2046732057597,202.01815082420097,True,True,4.530001780949533,5.989882318923871,6.270712358721762,18.25717557221651,18.592848861590028,499
3,True,10000,500,3896559.162175479,2475.3707759082317,25.111516006290913,4.910339198200282,203.65191886672838,201.98994222049274,True,True,4.530001548118889,5.9879666815201436,6.246486223923604,18.259240547195077,18.595502921380103,499
4,True,10000,500,3896561.620541507,2545.4542692750692,19.161006901413202,5.062711948644601,197.52259463778537,196.428592740893,True,True,4.530421807430685,6.01290138438344,6.190073493247145,18.17998569458723,18.5319846495986,499
5,True,10000,500,3896561.637686094,2545.6068674102426,25.089746341109276,5.051136515168603,197.97524715417848,196.41681769529163,True,True,4.530634265393019,6.012076046317816,8.555948501452804,18.187465611845255,18.3949519880116,499
6,True,10000,500,3896564.166397552,2574.934720993042,18.964638002216816,5.122184535051754,195.22920214156167,194.17967994434105,True,True,4.569456214085221,6.0213290465374785,6.220773948977391,18.29462326131761,18.617763528600335,499
7,True,10000,500,3896564.18342179,2574.777581728995,24.197464808821678,5.111382999840026,195.64176662779872,194.19153077457037,True,True,4.572178702801466,6.01982930675149,6.181021065761645,18.294852878898382,18.588079372420907,499
8,True,10000,500,3896566.7416445,2472.9117010720074,18.688410986214876,4.918283146464514,203.32298288252184,202.19080195352302,True,True,4.491049563512206,5.986195368071397,6.149585406916782,18.211079947650433,18.638113178312775,499
9,True,10000,500,3896566.758325791,2472.8368218056858,24.438772816210985,4.906609316612174,203.80672995796243,202.19692443551367,True,True,4.489012062549591,5.977436434477568,6.090135313570499,18.209988065063953,18.63411886617541,499
10,True,10000,500,3896569.214872418,2522.0477147959173,18.580302130430937,5.016968762856686,199.32354520592935,198.25160208773437,True,True,4.531449289061129,6.026192257801692,6.2026106752455235,18.33636313676834,18.574874494224787,499
11,True,10000,500,3896569.231286322,2522.9146955534816,24.597311858087778,5.006648063517823,199.73443056378315,198.18347440808301,True,True,4.531181766651571,6.025849065432946,8.684027474373579,18.32650089636445,18.56192617677152,499
12,True,10000,500,3896571.73724692,2422.8674471378326,19.198115915060043,4.816972607660867,207.59927063102032,206.36704686038726,True,True,4.45333996322006,5.940746671209733,6.182094259808461,18.19522390142083,18.516135355457664,499
13,True,10000,500,3896571.754299137,2444.977584294975,25.13365726917982,4.8493866273062025,206.21164630783264,204.50085236432884,True,True,4.453357541933656,5.935517294953267,6.249242290699173,18.218301003798842,21.79569990839812,499
14,True,10000,500,3896574.160420954,2567.6106247119606,17.590231727808714,5.110261308585475,195.68470957051724,194.73357649627695,True,True,4.5473589561879635,6.064355373382568,6.17508760963877,18.358555156737566,20.775632001459577,499
15,True,10000,500,3896574.19940165,2570.030319970101,19.66639095917344,5.110949757536929,195.65835068625688,194.55023394658505,True,True,4.543044022284448,6.062515235195558,6.178007461130619,18.35143519565463,21.888972725719185,499
16,True,10000,500,3896576.728384725,2514.629980083555,19.323325250297785,5.000614538744002,199.97542147113157,198.83641090741557,True,True,4.546271520666778,6.019045909245809,9.258701698854566,18.375767767429352,20.63281590584664,499
17,True,10000,500,3896576.769579449,2513.543530832976,18.59221188351512,4.999902442784491,200.0039023647611,198.9223555775469,True,True,4.546348936855793,6.019125692546368,9.465296752750874,18.37295312434435,21.59728162921963,499
18,True,10000,500,3896579.243316852,2563.372077886015,18.606542143970728,5.099730532549187,196.08879206802578,195.0555693078878,True,True,4.517194232903421,5.9960526414215565,7.1968804113566875,18.16462306305766,20.29690373223276,499
19,True,10000,500,3896579.283257829,2564.149778801948,19.709869753569365,5.099077974044847,196.11388668503716,194.99640938822844,True,True,4.516129265539348,5.991689395159483,9.492059238255024,18.155927071347833,21.50582813657822,499
20,True,10000,500,3896581.807232894,2516.255743801594,18.683820962905884,5.005154153985346,199.79404614416353,198.707941842427,True,True,4.506102064624429,6.015551990518967,6.257864670672698,18.2556570507586,20.780508834868684,499
21,True,10000,500,3896581.847662156,2515.6255001202226,19.482693169265985,5.002290194290493,199.9084341690889,198.7577244610157,True,True,4.505826742388308,6.01480808109045,6.254485541333698,18.270564172416925,21.2386983074248,499
22,True,10000,500,3896584.323886444,2506.24858494848,18.701171036809683,4.985064957738818,200.59919148046393,199.50135952307312,True,True,4.508491954766214,6.03544699649016,7.393356365306885,18.332600919529796,20.787678151391432,499
23,True,10000,500,3896584.363429684,2482.9152007587254,19.033537711948156,4.9376386033001545,202.52596035109437,201.37618870238128,True,True,4.505979595705867,6.019242573529482,6.210897428294023,18.313269037753344,18.599856682121754,499
24,True,10000,500,3896586.830506685,2492.52843298018,18.25779490172863,4.958458192541986,201.67559373679893,200.5995170944459,True,True,4.520789603702724,6.00906911616524,6.236206895361344,18.288481142371893,18.66632141172886,499
25,True,10000,500,3896586.846474464,2493.4828830882907,25.274913758039474,4.946308555772046,202.17097027500637,200.52273203525164,True,True,4.520564223639667,6.011346044639747,6.227060376356046,18.276843428611755,18.648745510727167,499
26,True,10000,500,3896589.323660822,2554.6895847655833,18.552301917225122,5.082439444585888,196.755910405437,195.71849471718878,True,True,4.555313964374363,6.041011928270261,6.20158730695645,18.327030073851347,18.694089041091498,499
27,True,10000,500,3896589.340141145,2555.8364437893033,25.13901609927416,5.071537931242543,197.17884664524175,195.63067160068195,True,True,4.555721418000758,6.035799005379279,6.181523979951938,18.325484264642,18.668276183307167,499
28,True,10000,500,3896591.878728713,2533.890015911311,19.44661419838667,5.038964732891632,198.45346276637773,197.3250602276735,True,True,4.525939235463738,6.02398905903101,9.154617553576827,18.272209260612726,18.688529906794432,499
29,True,10000,500,3896591.896124908,2533.977094106376,25.55845119059086,5.026891067967505,198.9301113708685,197.31827930209775,True,True,4.532066755928099,6.023978969703118,6.148707587271929,18.274006713181734,18.692552335560325,499
30,True,10000,500,3896594.412992155,2580.896300729364,19.441913813352585,5.133175124080184,194.8111988833014,193.73114675653548,True,True,4.5520642306655645,6.035555774966876,6.220480737586816,18.30081711523235,19.15344359353185,499
31,True,10000,500,3896594.430225641,2580.645512789488,25.319133885204792,5.12089454690237,195.27838170479416,193.74997361010531,True,True,4.552561440505087,6.035629039009412,6.218840678532918,18.283355003222823,19.216169258579615,499
32,True,10000,500,3896596.994685198,2527.0815938711166,18.882278818637133,5.0264515331713016,198.94750668551208,197.85669018865104,True,True,4.529051715508103,6.010531758268674,6.181929035422618,18.244715873152018,18.632626021280885,499
33,True,10000,500,3896597.011134341,2527.5154099799693,25.22603515535593,5.014607965580387,199.41738354500873,197.82273058582956,True,True,4.530056728981435,6.0170643342038,6.251661991700488,18.24117610231042,18.55730847455561,499
34,True,10000,500,3896599.522420775,2493.105947971344,19.011517986655235,4.958105070109597,201.68995732434033,200.55304926244838,True,True,4.504724405705929,5.974896096934875,6.242290294418733,18.227503076195717,18.650614637881517,499
35,True,10000,500,3896599.538891829,2494.0004576928914,24.4299229234457,4.949039147834561,202.05942408791563,200.4811179796381,True,True,4.502951982431114,5.967519711703062,8.764166617766023,18.221248872578144,18.564881714992225,499
36,True,10000,500,3896602.016169306,2543.810175266117,19.25977598875761,5.059219237028776,197.65895746935234,196.5555468177547,True,True,4.527986748144031,6.025729080041249,6.177380681037903,18.20421013981104,19.453449589200297,499
37,True,10000,500,3896602.033137245,2544.6967259049416,24.064267054200172,5.051367653007498,197.96618830637226,196.48706854141557,True,True,4.529436817392707,6.026075687259436,6.145534571260214,18.2137880474329,19.522013985551876,499
38,True,10000,500,3896604.560698154,2516.1933740600944,19.503892865031958,5.003385733857841,199.86466228918033,198.71286728380775,True,True,4.550784011371434,6.001209374517202,6.303912649552028,18.333162181079388,18.93686949275434,499
39,True,10000,500,3896604.578085378,2516.2088251672685,26.77516033872962,4.988845019696471,200.44719690667833,198.71164706163123,True,True,4.549433942884207,5.996015730003516,6.284593531551418,18.33214284852147,19.107215809635818,499
40,True,10000,500,3896607.077615271,2570.4237860627472,19.467853009700775,5.1121361383828585,195.61294396912007,194.52045328520563,True,True,4.570231190882623,6.054348684847355,6.310315056083023,18.331544939428568,18.64473158493638,499
41,True,10000,500,3896607.0945816,2570.827662013471,24.877688381820917,5.10210415557445,195.997566789659,194.48989420333226,True,True,4.5687813544645905,6.056205990413824,6.283416505902945,18.367784097790718,18.64071600139141,499
